1;17153450,11379595;17153450,11379595
2;17037287,085253444;17037287,085253444
3;17249272,750671558;17249272,750671558
4;17101725,20209746;17101725,20209746
5;17170201,24656646;17170201,24656646
6;17194173,998542182;17194173,998542182
7;17171306,847189117;17171306,847189117
8;17442475,963835545;17442475,963835545
9;17180801,650354624;17180801,650354624
10;17379207,80077685;17379207,80077685
11;17204250,219258998;17204250,219258998
12;17743733,615776647;17743733,615776647
13;17027835,765594263;17027835,765594263
14;17408114,751305655;17408114,751305655
15;17534949,34290387;17534949,34290387
16;17702472,786579456;17702472,786579456
17;17576614,92406647;17576614,92406647
18;17255840,114005126;17255840,114005126
19;17066398,32279908;17066398,32279908
20;17308207,025646675;17308207,025646675
21;17359581,484208755;17359581,484208755
22;17286310,46403999;17286310,46403999
23;17229421,789809957;17229421,789809957
24;17328981,710206658;17328981,710206658
25;17233206,141038917;17233206,141038917
26;17421408,427678913;17421408,427678913
27;17133006,074315608;17133006,074315608
28;17483284,732341543;17483284,732341543
29;17311468,646231286;17311468,646231286
30;17206530,841650896;17206530,841650896
31;17139103,38183997;17139103,38183997
32;16999020,247131363;16999020,247131363
33;17161219,556936257;17161219,556936257
34;17202970,378123436;17202970,378123436
35;17759955,42938155;17759955,42938155
36;17829056,0430374;17829056,0430374
37;17389657,43565217;17389657,43565217
38;17225655,87709385;17225655,87709385
39;17456428,089892942;17456428,089892942
40;17330373,422233015;17330373,422233015
41;17318472,08228036;17318472,08228036
42;17052557,5973894;17052557,5973894
43;17011017,971461844;17011017,971461844
44;17062697,663438298;17062697,663438298
45;17328851,6089677;17328851,6089677
46;17404234,23876419;17404234,23876419
47;17456804,801385522;17456804,801385522
48;17183781,68858121;17183781,68858121
49;17283714,68922754;17283714,68922754
50;17391189,914832942;17391189,914832942
51;17538409,118759383;17538409,118759383
52;17466588,022649847;17466588,022649847
53;17120820,263488483;17120820,263488483
54;17376022,17695528;17376022,17695528
55;17063639,883420553;17063639,883420553
56;17334350,58490757;17334350,58490757
57;17052904,449623045;17052904,449623045
58;17368020,5567191;17368020,5567191
59;17567371,564965505;17567371,564965505
60;17301538,63444212;17301538,63444212
61;17144772,91647862;17144772,91647862
62;17449978,502527155;17449978,502527155
63;17162739,90257934;17162739,90257934
64;17355687,694808356;17355687,694808356
65;17513475,058799177;17513475,058799177
66;17377991,19875515;17377991,19875515
67;17398464,39647184;17398464,39647184
68;17181458,09551055;17181458,09551055
69;17400631,05982204;17400631,05982204
70;17162033,547679357;17162033,547679357
71;17166336,427172303;17166336,427172303
72;17167107,53174611;17167107,53174611
73;17519067,428921558;17519067,428921558
74;17445536,883860875;17445536,883860875
75;17305645,226044502;17305645,226044502
76;17329749,88918305;17329749,88918305
77;17009515,15735826;17009515,15735826
78;17066051,941903908;17066051,941903908
79;17211522,767857313;17211522,767857313
80;17158043,510220636;17158043,510220636
81;17203280,057834048;17203280,057834048
82;17192886,417830363;17192886,417830363
83;17626536,0376256;17626536,0376256
84;17359912,085653387;17359912,085653387
85;17130379,117077664;17130379,117077664
86;17128326,623688303;17128326,623688303
87;17226032,954808243;17226032,954808243
88;17385891,216107063;17385891,216107063
89;17451869,282542713;17451869,282542713
90;17015653,788564913;17015653,788564913
91;17431431,891673256;17431431,891673256
92;17113854,935895335;17113854,935895335
93;17328300,407464333;17328300,407464333
94;17165937,769983307;17165937,769983307
95;17216088,880101006;17216088,880101006
96;17297701,11009766;17297701,11009766
97;17482686,265954778;17482686,265954778
98;17023211,37385892;17023211,37385892
99;17022141,832082417;17022141,832082417
100;17226007,25677658;17226007,25677658
